RegionCODE,GovCODE,Governorate,TypeOfShelter,TypeOfAccess,Condition,Crowded,HouseholdSize,Household
3,1706,Tafeilah,Flat/Apartment,Rent/Lease,Inadequate/sub-standard,No,2,1
3,1706,Tafeilah,Flat/Apartment,Rent/Lease,Inadequate/sub-standard,No,3,4
3,1706,Tafeilah,Flat/Apartment,Rent/Lease,Inadequate/sub-standard,No,4,6
3,1706,Tafeilah,Flat/Apartment,Rent/Lease,Inadequate/sub-standard,No,5,1
3,1706,Tafeilah,Flat/Apartment,Rent/Lease,Inadequate/sub-standard,No,6,2
3,1706,Tafeilah,Flat/Apartment,Rent/Lease,Inadequate/sub-standard,No,8,2
3,1706,Tafeilah,Flat/Apartment,Rent/Lease,Inadequate/sub-standard,No,10,1
3,1706,Tafeilah,Flat/Apartment,Rent/Lease,Inadequate/sub-standard,Yes,1,1
3,1706,Tafeilah,Flat/Apartment,Rent/Lease,Inadequate/sub-standard,Yes,3,1
3,1706,Tafeilah,Flat/Apartment,Rent/Lease,Inadequate/sub-standard,Yes,4,2
3,1706,Tafeilah,Flat/Apartment,Rent/Lease,Inadequate/sub-standard,Yes,5,1
3,1706,Tafeilah,Flat/Apartment,Rent/Lease,Inadequate/sub-standard,Yes,8,1
3,1706,Tafeilah,Other,Rent/Lease,N/A,No,1,2
3,1706,Tafeilah,Other,Rent/Lease,N/A,No,2,1
3,1706,Tafeilah,Other,Rent/Lease,Adequate/standard,No,1,1
3,1706,Tafeilah,Other,Rent/Lease,Adequate/standard,No,4,1
2,1712,Zarqa,Basement,N/A,N/A,No,1,51
2,1712,Zarqa,Basement,N/A,N/A,No,2,24
2,1712,Zarqa,Basement,N/A,N/A,No,3,29
2,1712,Zarqa,Basement,N/A,N/A,No,4,25
2,1712,Zarqa,Basement,N/A,N/A,No,5,19
2,1712,Zarqa,Basement,N/A,N/A,No,6,16
2,1712,Zarqa,Basement,N/A,N/A,No,7,10
2,1712,Zarqa,Basement,N/A,N/A,No,8,2
2,1712,Zarqa,Basement,N/A,N/A,No,9,1
2,1712,Zarqa,Basement,N/A,N/A,Yes,4,1
2,1712,Zarqa,Basement,Rent/Lease,Adequate/standard,No,1,2
2,1712,Zarqa,Basement,Rent/Lease,Adequate/standard,No,5,1
2,1712,Zarqa,Basement,Rent/Lease,Adequate/standard,Yes,2,1
2,1712,Zarqa,Basement,Rent/Lease,Emergency,No,4,1
2,1712,Zarqa,Basement,Rent/Lease,Inadequate/sub-standard,No,1,1
2,1712,Zarqa,Basement,Rent/Lease,Inadequate/sub-standard,No,2,4
2,1712,Zarqa,Basement,Rent/Lease,Inadequate/sub-standard,No,3,2
2,1712,Zarqa,Basement,Rent/Lease,Inadequate/sub-standard,No,4,3
2,1712,Zarqa,Basement,Rent/Lease,Inadequate/sub-standard,No,5,5
2,1712,Zarqa,Basement,Rent/Lease,Inadequate/sub-standard,No,6,2
2,1712,Zarqa,Basement,Rent/Lease,Inadequate/sub-standard,No,7,2
2,1712,Zarqa,Basement,Rent/Lease,Inadequate/sub-standard,Yes,1,1
2,1712,Zarqa,Basement,Rent/Lease,Inadequate/sub-standard,Yes,7,1
2,1712,Zarqa,Communal Centre,Rent/Lease,Adequate/standard,No,4,1
2,1712,Zarqa,Communal Centre,Rent/Lease,Inadequate/sub-standard,No,1,1
2,1712,Zarqa,Communal Centre,Rent/Lease,Inadequate/sub-standard,No,4,1
2,1712,Zarqa,Flat/Apartment,N/A,Adequate/standard,No,5,1
2,1712,Zarqa,Flat/Apartment,N/A,Inadequate/sub-standard,No,5,2
2,1712,Zarqa,Flat/Apartment,Free,Adequate/standard,No,1,28
2,1712,Zarqa,Flat/Apartment,Free,Adequate/standard,No,2,10
2,1712,Zarqa,Flat/Apartment,Free,Adequate/standard,No,3,8
2,1712,Zarqa,Flat/Apartment,Free,Adequate/standard,No,4,9
2,1712,Zarqa,Flat/Apartment,Free,Adequate/standard,No,5,2
2,1712,Zarqa,Flat/Apartment,Free,Adequate/standard,No,6,1
2,1712,Zarqa,Flat/Apartment,Free,Adequate/standard,No,7,2
2,1712,Zarqa,Flat/Apartment,Free,Adequate/standard,Yes,1,3
2,1712,Zarqa,Flat/Apartment,Free,Adequate/standard,Yes,2,1
2,1712,Zarqa,Flat/Apartment,Free,Emergency,No,1,1
2,1712,Zarqa,Flat/Apartment,Free,Inadequate/sub-standard,No,1,28
2,1712,Zarqa,Flat/Apartment,Free,Inadequate/sub-standard,No,2,19
2,1712,Zarqa,Flat/Apartment,Free,Inadequate/sub-standard,No,3,5
2,1712,Zarqa,Flat/Apartment,Free,Inadequate/sub-standard,No,4,6
2,1712,Zarqa,Flat/Apartment,Free,Inadequate/sub-standard,No,5,5
2,1712,Zarqa,Flat/Apartment,Free,Inadequate/sub-standard,No,6,2
2,1712,Zarqa,Flat/Apartment,Free,Inadequate/sub-standard,No,7,1
2,1712,Zarqa,Flat/Apartment,Free,Inadequate/sub-standard,No,8,2
2,1712,Zarqa,Flat/Apartment,Free,Inadequate/sub-standard,Yes,1,7
2,1712,Zarqa,Flat/Apartment,Free,Inadequate/sub-standard,Yes,2,2
2,1712,Zarqa,Flat/Apartment,Free,Inadequate/sub-standard,Yes,3,5
2,1712,Zarqa,Flat/Apartment,Free,Inadequate/sub-standard,Yes,4,1
2,1712,Zarqa,Flat/Apartment,Free,Inadequate/sub-standard,Yes,5,1
2,1712,Zarqa,Flat/Apartment,Free,Inadequate/sub-standard,Yes,6,1
2,1712,Zarqa,Flat/Apartment,Other,Adequate/standard,No,1,1
2,1712,Zarqa,Flat/Apartment,Other,Adequate/standard,No,3,1
2,1712,Zarqa,Flat/Apartment,Other,Inadequate/sub-standard,No,1,3
2,1712,Zarqa,Flat/Apartment,Owned,Adequate/standard,No,1,4
2,1712,Zarqa,Flat/Apartment,Owned,Inadequate/sub-standard,No,1,1
2,1712,Zarqa,Flat/Apartment,Owned,Inadequate/sub-standard,No,2,1
2,1712,Zarqa,Flat/Apartment,Owned,Inadequate/sub-standard,No,5,1
2,1712,Zarqa,Flat/Apartment,Owned,Inadequate/sub-standard,No,6,2
2,1712,Zarqa,Flat/Apartment,Rent/Lease,N/A,No,1,1
2,1712,Zarqa,Flat/Apartment,Rent/Lease,N/A,No,3,1
2,1712,Zarqa,Flat/Apartment,Rent/Lease,Above standard,No,1,3
2,1712,Zarqa,Flat/Apartment,Rent/Lease,Above standard,No,4,1
2,1712,Zarqa,Flat/Apartment,Rent/Lease,Above standard,No,7,1
2,1712,Zarqa,Flat/Apartment,Rent/Lease,Above standard,Yes,1,1
2,1712,Zarqa,Flat/Apartment,Rent/Lease,Adequate/standard,No,1,193
2,1712,Zarqa,Flat/Apartment,Rent/Lease,Adequate/standard,No,2,90
2,1712,Zarqa,Flat/Apartment,Rent/Lease,Adequate/standard,No,3,132
2,1712,Zarqa,Flat/Apartment,Rent/Lease,Adequate/standard,No,4,152
2,1712,Zarqa,Flat/Apartment,Rent/Lease,Adequate/standard,No,5,124
2,1712,Zarqa,Flat/Apartment,Rent/Lease,Adequate/standard,No,6,101
2,1712,Zarqa,Flat/Apartment,Rent/Lease,Adequate/standard,No,7,47
2,1712,Zarqa,Flat/Apartment,Rent/Lease,Adequate/standard,No,8,25
2,1712,Zarqa,Flat/Apartment,Rent/Lease,Adequate/standard,No,9,7
2,1712,Zarqa,Flat/Apartment,Rent/Lease,Adequate/standard,No,10,5
2,1712,Zarqa,Flat/Apartment,Rent/Lease,Adequate/standard,No,12,1
2,1712,Zarqa,Flat/Apartment,Rent/Lease,Adequate/standard,Yes,1,13
2,1712,Zarqa,Flat/Apartment,Rent/Lease,Adequate/standard,Yes,2,10
2,1712,Zarqa,Flat/Apartment,Rent/Lease,Adequate/standard,Yes,3,8
2,1712,Zarqa,Flat/Apartment,Rent/Lease,Adequate/standard,Yes,4,11
2,1712,Zarqa,Flat/Apartment,Rent/Lease,Adequate/standard,Yes,5,8
2,1712,Zarqa,Flat/Apartment,Rent/Lease,Adequate/standard,Yes,6,8
2,1712,Zarqa,Flat/Apartment,Rent/Lease,Adequate/standard,Yes,7,5
2,1712,Zarqa,Flat/Apartment,Rent/Lease,Adequate/standard,Yes,8,3
2,1712,Zarqa,Flat/Apartment,Rent/Lease,Adequate/standard,Yes,9,2
2,1712,Zarqa,Flat/Apartment,Rent/Lease,Adequate/standard,Yes,10,1
2,1712,Zarqa,Flat/Apartment,Rent/Lease,Emergency,No,1,4
2,1712,Zarqa,Flat/Apartment,Rent/Lease,Emergency,No,2,1
2,1712,Zarqa,Flat/Apartment,Rent/Lease,Emergency,No,4,1
2,1712,Zarqa,Flat/Apartment,Rent/Lease,Emergency,No,5,2
2,1712,Zarqa,Flat/Apartment,Rent/Lease,Emergency,No,6,1
2,1712,Zarqa,Flat/Apartment,Rent/Lease,Emergency,Yes,1,2
2,1712,Zarqa,Flat/Apartment,Rent/Lease,Emergency,Yes,2,1
2,1712,Zarqa,Flat/Apartment,Rent/Lease,Inadequate/sub-standard,No,1,268
2,1712,Zarqa,Flat/Apartment,Rent/Lease,Inadequate/sub-standard,No,2,111
2,1712,Zarqa,Flat/Apartment,Rent/Lease,Inadequate/sub-standard,No,3,161
2,1712,Zarqa,Flat/Apartment,Rent/Lease,Inadequate/sub-standard,No,4,223
2,1712,Zarqa,Flat/Apartment,Rent/Lease,Inadequate/sub-standard,No,5,211
2,1712,Zarqa,Flat/Apartment,Rent/Lease,Inadequate/sub-standard,No,6,154
2,1712,Zarqa,Flat/Apartment,Rent/Lease,Inadequate/sub-standard,No,7,93
2,1712,Zarqa,Flat/Apartment,Rent/Lease,Inadequate/sub-standard,No,8,42
2,1712,Zarqa,Flat/Apartment,Rent/Lease,Inadequate/sub-standard,No,9,13
2,1712,Zarqa,Flat/Apartment,Rent/Lease,Inadequate/sub-standard,No,10,6
2,1712,Zarqa,Flat/Apartment,Rent/Lease,Inadequate/sub-standard,No,11,1
2,1712,Zarqa,Flat/Apartment,Rent/Lease,Inadequate/sub-standard,Yes,1,52
2,1712,Zarqa,Flat/Apartment,Rent/Lease,Inadequate/sub-standard,Yes,2,19
2,1712,Zarqa,Flat/Apartment,Rent/Lease,Inadequate/sub-standard,Yes,3,22
2,1712,Zarqa,Flat/Apartment,Rent/Lease,Inadequate/sub-standard,Yes,4,23
2,1712,Zarqa,Flat/Apartment,Rent/Lease,Inadequate/sub-standard,Yes,5,17
2,1712,Zarqa,Flat/Apartment,Rent/Lease,Inadequate/sub-standard,Yes,6,17
2,1712,Zarqa,Flat/Apartment,Rent/Lease,Inadequate/sub-standard,Yes,7,11
2,1712,Zarqa,Flat/Apartment,Rent/Lease,Inadequate/sub-standard,Yes,8,9
2,1712,Zarqa,Flat/Apartment,Rent/Lease,Inadequate/sub-standard,Yes,9,8
2,1712,Zarqa,Flat/Apartment,Rent/Lease,Inadequate/sub-standard,Yes,10,1
2,1712,Zarqa,House,Rent/Lease,Adequate/standard,No,1,3
2,1712,Zarqa,House,Rent/Lease,Emergency,Yes,1,1
2,1712,Zarqa,House,Rent/Lease,Inadequate/sub-standard,No,2,1
2,1712,Zarqa,House,Rent/Lease,Inadequate/sub-standard,No,5,1
2,1712,Zarqa,House,Rent/Lease,Inadequate/sub-standard,No,6,1
2,1712,Zarqa,House,Rent/Lease,Inadequate/sub-standard,Yes,3,1
2,1712,Zarqa,House,Rent/Lease,Inadequate/sub-standard,Yes,7,1
2,1712,Zarqa,Improvised/Self-Made,Rent/Lease,Inadequate/sub-standard,No,4,1
2,1712,Zarqa,Mud-House,Rent/Lease,Adequate/standard,No,2,1
2,1712,Zarqa,Mud-House,Rent/Lease,Emergency,No,3,1
2,1712,Zarqa,Mud-House,Rent/Lease,Inadequate/sub-standard,No,1,1
2,1712,Zarqa,Mud-House,Rent/Lease,Inadequate/sub-standard,No,7,1
2,1712,Zarqa,Other,Free,Inadequate/sub-standard,No,1,2
2,1712,Zarqa,Other,Free,Inadequate/sub-standard,Yes,5,2
2,1712,Zarqa,Other,Rent/Lease,Adequate/standard,No,2,1
2,1712,Zarqa,Other,Rent/Lease,Adequate/standard,No,3,1
2,1712,Zarqa,Other,Rent/Lease,Adequate/standard,No,5,1
2,1712,Zarqa,Other,Rent/Lease,Adequate/standard,Yes,3,1
2,1712,Zarqa,Other,Rent/Lease,Emergency,No,2,1
2,1712,Zarqa,Other,Rent/Lease,Emergency,Yes,2,1
2,1712,Zarqa,Other,Rent/Lease,Inadequate/sub-standard,No,1,1
2,1712,Zarqa,Other,Rent/Lease,Inadequate/sub-standard,No,2,3
2,1712,Zarqa,Other,Rent/Lease,Inadequate/sub-standard,No,4,2
2,1712,Zarqa,Other,Rent/Lease,Inadequate/sub-standard,No,5,1
2,1712,Zarqa,Other,Rent/Lease,Inadequate/sub-standard,No,6,1
2,1712,Zarqa,Prefab,Free,Inadequate/sub-standard,No,2,1
2,1712,Zarqa,Prefab,Rent/Lease,Adequate/standard,No,1,1
2,1712,Zarqa,Prefab,Rent/Lease,Adequate/standard,No,3,1
2,1712,Zarqa,Prefab,Rent/Lease,Adequate/standard,No,5,2
2,1712,Zarqa,Prefab,Rent/Lease,Adequate/standard,Yes,5,1
2,1712,Zarqa,Prefab,Rent/Lease,Inadequate/sub-standard,No,3,1
2,1712,Zarqa,Prefab,Rent/Lease,Inadequate/sub-standard,No,8,1
2,1712,Zarqa,Tent,Free,Emergency,No,4,1
2,1712,Zarqa,Tent,Free,Emergency,Yes,4,1
2,1712,Zarqa,Tent,Free,Emergency,Yes,5,1
2,1712,Zarqa,Tent,Free,Inadequate/sub-standard,Yes,7,1
2,1712,Zarqa,Tent,Owned,Emergency,Yes,9,1
2,1712,Zarqa,Tent,Owned,Inadequate/sub-standard,Yes,1,1
